split,original_dataset_split,video_id,filename,path,qid,question,answer,duration_sec,size_mb,size_bytes,duration_bucket,size_bucket,stratum
test,test,hzuQYOG0a_g,hzuQYOG0a_g.mp4,/Users/heng/Movies/videos_sampled/hzuQYOG0a_g.mp4,v_hzuQYOG0a_g_8,what is the gender of the person in black,male,7.848345,0.9326353073120117,977939,low,low,duration_low__size_low
test,test,iFA1XhZ6VM8,iFA1XhZ6VM8.mp4,/Users/heng/Movies/videos_sampled/iFA1XhZ6VM8.mp4,v_iFA1XhZ6VM8_5,what happened after stirring the liquid,pour container,144.520998,12.544970512390137,13154355,high,mid,duration_high__size_mid
test,test,iZk3PH8ghlI,iZk3PH8ghlI.mp4,/Users/heng/Movies/videos_sampled/iZk3PH8ghlI.mp4,v_iZk3PH8ghlI_4,what is the left side of the person wearing a plaid shirt,friend,131.215964,33.50220012664795,35129603,mid,high,duration_mid__size_high
test,test,j4iaeT5xIdw,j4iaeT5xIdw.mp4,/Users/heng/Movies/videos_sampled/j4iaeT5xIdw.mp4,v_j4iaeT5xIdw_3,do you use a mobile phone in the course of kicking the ball,no,192.261224,79.00807285308838,82845969,high,high,duration_high__size_high
test,test,jQR4Hhaf8o8,jQR4Hhaf8o8.mp4,/Users/heng/Movies/videos_sampled/jQR4Hhaf8o8.mp4,v_jQR4Hhaf8o8_7,what kind of dance is the person in the video performing,hip hop,231.990567,120.57908058166504,126436330,high,high,duration_high__size_high
test,test,jimvzigX1ak,jimvzigX1ak.mp4,/Users/heng/Movies/videos_sampled/jimvzigX1ak.mp4,v_jimvzigX1ak_6,why does the man in green wear the chips of the first person,gambling lost,32.229297,10.148077011108398,10641030,low,mid,duration_low__size_mid
test,test,kAQML4pRtck,kAQML4pRtck.mp4,/Users/heng/Movies/videos_sampled/kAQML4pRtck.mp4,v_kAQML4pRtck_9,what weather is it in the video,sunny day,6.153288,0.7203798294067383,755373,low,low,duration_low__size_low
test,test,kQ7ensWEW08,kQ7ensWEW08.mp4,/Users/heng/Movies/videos_sampled/kQ7ensWEW08.mp4,v_kQ7ensWEW08_2,is the person with glasses indoors,yes,122.020862,5.467537879943848,5733129,mid,low,duration_mid__size_low
test,test,kUQ4bTeoG-Y,kUQ4bTeoG-Y.mp4,/Users/heng/Movies/videos_sampled/kUQ4bTeoG-Y.mp4,v_kUQ4bTeoG-Y_1,what is the man in a hat doing,run,137.160272,54.489542961120605,57136427,mid,high,duration_mid__size_high
test,test,kWmf0_XSfBU,kWmf0_XSfBU.mp4,/Users/heng/Movies/videos_sampled/kWmf0_XSfBU.mp4,v_kWmf0_XSfBU_1,what is the woman with black hair doing,iron clothes,39.334603,2.235764503479004,2344369,low,low,duration_low__size_low
test,test,kdfJW8YV378,kdfJW8YV378.mp4,/Users/heng/Movies/videos_sampled/kdfJW8YV378.mp4,v_kdfJW8YV378_10,how easy is it to open a small sailboat in the video,simple,231.549388,94.89160346984863,99501058,high,high,duration_high__size_high
test,test,ko89yQozE-4,ko89yQozE-4.mp4,/Users/heng/Movies/videos_sampled/ko89yQozE-4.mp4,v_ko89yQozE-4_7,what color is the sailboats of two women in pink,red and white,218.406893,25.21118450164795,26435843,high,high,duration_high__size_high
test,test,lG5d8bCHLM4,lG5d8bCHLM4.mp4,/Users/heng/Movies/videos_sampled/lG5d8bCHLM4.mp4,v_lG5d8bCHLM4_10,how does the little girl get down,jump down,33.436735,2.4018821716308594,2518556,low,low,duration_low__size_low
test,test,len7R78v5NY,len7R78v5NY.mp4,/Users/heng/Movies/videos_sampled/len7R78v5NY.mp4,v_len7R78v5NY_9,where is the machine,floor,98.313288,7.2559003829956055,7608363,mid,mid,duration_mid__size_mid
test,test,mf6UsZuW9Nw,mf6UsZuW9Nw.mp4,/Users/heng/Movies/videos_sampled/mf6UsZuW9Nw.mp4,v_mf6UsZuW9Nw_7,how many journalists are there in the video,1,63.460136,12.01535701751709,12599015,low,mid,duration_low__size_mid
test,test,mr2wnh2GwL8,mr2wnh2GwL8.mp4,/Users/heng/Movies/videos_sampled/mr2wnh2GwL8.mp4,v_mr2wnh2GwL8_1,what is the person in black clothes doing,sand sculptures,238.167075,59.69021797180176,62589730,high,high,duration_high__size_high
test,test,my9Z4bun_Dk,my9Z4bun_Dk.mp4,/Users/heng/Movies/videos_sampled/my9Z4bun_Dk.mp4,v_my9Z4bun_Dk_8,what is the gender of the person in a racing suit,male,124.133878,9.432345390319824,9890531,mid,mid,duration_mid__size_mid
test,test,n1iu-AlcS-Q,n1iu-AlcS-Q.mp4,/Users/heng/Movies/videos_sampled/n1iu-AlcS-Q.mp4,v_n1iu-AlcS-Q_1,what is the person in green clothes doing,play game,35.131791,4.667995452880859,4894748,low,low,duration_low__size_low
test,test,nKPkHO9ajs8,nKPkHO9ajs8.mp4,/Users/heng/Movies/videos_sampled/nKPkHO9ajs8.mp4,v_nKPkHO9ajs8_3,is the person in black playing games indoors,no,52.789367,6.282562255859375,6587744,low,low,duration_low__size_low
test,test,nibek2g971I,nibek2g971I.mp4,/Users/heng/Movies/videos_sampled/nibek2g971I.mp4,v_nibek2g971I_7,how many people are there in the green hat,1,168.623311,18.337037086486816,19227777,high,mid,duration_high__size_mid
test,test,nrvB8pcrY7o,nrvB8pcrY7o.mp4,/Users/heng/Movies/videos_sampled/nrvB8pcrY7o.mp4,v_nrvB8pcrY7o_6,why do the skis have to wax,protect,175.426757,17.072564125061035,17901881,high,mid,duration_high__size_mid
test,test,oW0G_C86fz0,oW0G_C86fz0.mp4,/Users/heng/Movies/videos_sampled/oW0G_C86fz0.mp4,v_oW0G_C86fz0_2,is the person in the white coat building a wall in the room,yes,205.798458,65.08134269714355,68242734,high,high,duration_high__size_high
test,test,okSvWjK0okw,okSvWjK0okw.mp4,/Users/heng/Movies/videos_sampled/okSvWjK0okw.mp4,v_okSvWjK0okw_9,is the activity in the video dangerous,yes,121.208163,22.92694091796875,24040640,mid,high,duration_mid__size_high
test,test,p5Ynl_rGoEU,p5Ynl_rGoEU.mp4,/Users/heng/Movies/videos_sampled/p5Ynl_rGoEU.mp4,v_p5Ynl_rGoEU_9,what is the gender of the person in a helmet,male,117.484034,54.86799621582031,57533264,mid,high,duration_mid__size_high
test,test,pMDFkrK0KRc,pMDFkrK0KRc.mp4,/Users/heng/Movies/videos_sampled/pMDFkrK0KRc.mp4,v_pMDFkrK0KRc_4,what is behind the person with glasses,wall,185.086259,62.290117263793945,65315922,high,high,duration_high__size_high
test,test,plMBtIbzX6w,plMBtIbzX6w.mp4,/Users/heng/Movies/videos_sampled/plMBtIbzX6w.mp4,v_plMBtIbzX6w_4,what is in front of the person in blue clothes,floor,20.3639,4.037920951843262,4234067,low,low,duration_low__size_low
test,test,q92zSoMudWU,q92zSoMudWU.mp4,/Users/heng/Movies/videos_sampled/q92zSoMudWU.mp4,v_q92zSoMudWU_10,how many goalkeepers are there in the video,1,37.175147,2.7107772827148438,2842456,low,low,duration_low__size_low
test,test,qjacthwabek,qjacthwabek.mp4,/Users/heng/Movies/videos_sampled/qjacthwabek.mp4,v_qjacthwabek_8,what is the hairstyle of the person in black clothes,short,11.377778,3.0030813217163086,3148959,low,low,duration_low__size_low
test,test,r46Vy3p19a0,r46Vy3p19a0.mp4,/Users/heng/Movies/videos_sampled/r46Vy3p19a0.mp4,v_r46Vy3p19a0_4,what is in front of the person in a black tshirt,lawn mower,31.741678,3.772571563720703,3955828,low,low,duration_low__size_low
test,test,r_jey4tT7zo,r_jey4tT7zo.mp4,/Users/heng/Movies/videos_sampled/r_jey4tT7zo.mp4,v_r_jey4tT7zo_5,what happens when the person in the black pants lifts his leg,turn leg,52.523537,6.231060981750488,6533741,low,low,duration_low__size_low
test,test,sIzcPVbn0lg,sIzcPVbn0lg.mp4,/Users/heng/Movies/videos_sampled/sIzcPVbn0lg.mp4,v_sIzcPVbn0lg_8,what is the color of the person's clothes in the video,red,41.470839,2.4475831985473633,2566477,low,low,duration_low__size_low
test,test,sODu6d-3zAQ,sODu6d-3zAQ.mp4,/Users/heng/Movies/videos_sampled/sODu6d-3zAQ.mp4,v_sODu6d-3zAQ_6,which hand of the person in the video wears a bracelet,right,89.884444,25.774768829345703,27026804,mid,high,duration_mid__size_high
test,test,sRol1BJ9EUk,sRol1BJ9EUk.mp4,/Users/heng/Movies/videos_sampled/sRol1BJ9EUk.mp4,v_sRol1BJ9EUk_6,what is the gender of the person in black clothes,male,13.537234,1.2212495803833008,1280573,low,low,duration_low__size_low
test,test,spJaetMCD20,spJaetMCD20.mp4,/Users/heng/Movies/videos_sampled/spJaetMCD20.mp4,v_spJaetMCD20_9,what is the gender of the first athlete,male,90.7907,49.78295135498047,52201208,mid,high,duration_mid__size_high
test,test,svWiQtzgtOc,svWiQtzgtOc.mp4,/Users/heng/Movies/videos_sampled/svWiQtzgtOc.mp4,v_svWiQtzgtOc_2,is the person wearing red shoes outdoors,yes,82.639819,34.2722749710083,35937085,mid,high,duration_mid__size_high
test,test,szl1InYab_k,szl1InYab_k.mp4,/Users/heng/Movies/videos_sampled/szl1InYab_k.mp4,v_szl1InYab_k_6,why does the man in black wear the dryer to dry the sofa,avoid lacquer,60.604082,1.8223228454589844,1910844,low,low,duration_low__size_low
test,test,tik7rHU_DM8,tik7rHU_DM8.mp4,/Users/heng/Movies/videos_sampled/tik7rHU_DM8.mp4,v_tik7rHU_DM8_4,what is behind the person in red clothes,cattle,44.396553,5.8043317794799805,6086283,low,low,duration_low__size_low
test,test,tjEMbP2SODQ,tjEMbP2SODQ.mp4,/Users/heng/Movies/videos_sampled/tjEMbP2SODQ.mp4,v_tjEMbP2SODQ_8,what color is the hair of the man in head hoop,black,180.372608,6.783951759338379,7113489,high,low,duration_high__size_low
test,test,uDlyfvy0NOs,uDlyfvy0NOs.mp4,/Users/heng/Movies/videos_sampled/uDlyfvy0NOs.mp4,v_uDlyfvy0NOs_3,doesn't the person in gray clothes wear microphones,no,80.155283,4.077367782592773,4275430,mid,low,duration_mid__size_low
test,test,uF9othvTXn8,uF9othvTXn8.mp4,/Users/heng/Movies/videos_sampled/uF9othvTXn8.mp4,v_uF9othvTXn8_2,is the person in the video indoors,yes,98.057868,25.957762718200684,27218687,mid,high,duration_mid__size_high
test,test,uG_hgODoDes,uG_hgODoDes.mp4,/Users/heng/Movies/videos_sampled/uG_hgODoDes.mp4,v_uG_hgODoDes_6,which one is the man wearing a bracelet in a purple coat,right,207.725714,57.4574089050293,60248460,high,high,duration_high__size_high
test,test,uTQyPHg8r0M,uTQyPHg8r0M.mp4,/Users/heng/Movies/videos_sampled/uTQyPHg8r0M.mp4,v_uTQyPHg8r0M_1,what is the person in the video doing,gargle,86.424671,2.659907341003418,2789115,mid,low,duration_mid__size_low
test,test,ulV37d5wFaw,ulV37d5wFaw.mp4,/Users/heng/Movies/videos_sampled/ulV37d5wFaw.mp4,v_ulV37d5wFaw_1,what is the person in purple coat doing,tie up hair,203.104943,12.551779747009277,13161495,high,mid,duration_high__size_mid
test,test,uzUVSpklbRs,uzUVSpklbRs.mp4,/Users/heng/Movies/videos_sampled/uzUVSpklbRs.mp4,v_uzUVSpklbRs_5,what happened before the man wearing a yellow hat rode a camel,sitting on camel,48.878005,11.27824878692627,11826101,low,mid,duration_low__size_mid
test,test,vS0ppdYTwTc,vS0ppdYTwTc.mp4,/Users/heng/Movies/videos_sampled/vS0ppdYTwTc.mp4,v_vS0ppdYTwTc_5,what happened to the person in black before he made up his hair,water spray,110.294785,9.699049949645996,10170191,mid,mid,duration_mid__size_mid
test,test,wb8TkqxxEuo,wb8TkqxxEuo.mp4,/Users/heng/Movies/videos_sampled/wb8TkqxxEuo.mp4,v_wb8TkqxxEuo_6,what is the style of the people wearing black shorts,short,234.150023,19.037006378173828,19961748,high,mid,duration_high__size_mid
test,test,x18x9BKMAlk,x18x9BKMAlk.mp4,/Users/heng/Movies/videos_sampled/x18x9BKMAlk.mp4,v_x18x9BKMAlk_1,what is the person in white doing,play tai chi,205.891338,41.86675453186035,43900474,high,high,duration_high__size_high
test,test,x44fn0snUvw,x44fn0snUvw.mp4,/Users/heng/Movies/videos_sampled/x44fn0snUvw.mp4,v_x44fn0snUvw_10,how many people are there in the video,1,100.728163,52.5989933013916,55154042,mid,high,duration_mid__size_high
test,test,xaCOYdzox0g,xaCOYdzox0g.mp4,/Users/heng/Movies/videos_sampled/xaCOYdzox0g.mp4,v_xaCOYdzox0g_10,how easy is the cooking in the video,simple,229.738231,0.1202096939086914,126049,high,low,duration_high__size_low
test,test,xhBvsWa0PCs,xhBvsWa0PCs.mp4,/Users/heng/Movies/videos_sampled/xhBvsWa0PCs.mp4,v_xhBvsWa0PCs_3,is the person in green a scarf,no,25.309751,1.3890552520751953,1456530,low,low,duration_low__size_low
test,test,xuq9oRm8QZo,xuq9oRm8QZo.mp4,/Users/heng/Movies/videos_sampled/xuq9oRm8QZo.mp4,v_xuq9oRm8QZo_6,why does the man in grey clothes paint the boards,beauty,92.903039,7.679835319519043,8052891,mid,mid,duration_mid__size_mid
test,test,y9kk0ptXevk,y9kk0ptXevk.mp4,/Users/heng/Movies/videos_sampled/y9kk0ptXevk.mp4,v_y9kk0ptXevk_3,does the person in grey wear shoes outdoors,no,94.830295,11.22372055053711,11768924,mid,mid,duration_mid__size_mid
test,test,yKLX0iXyLsQ,yKLX0iXyLsQ.mp4,/Users/heng/Movies/videos_sampled/yKLX0iXyLsQ.mp4,v_yKLX0iXyLsQ_2,is the person in blue vest outdoors,yes,235.33424,17.33163070678711,18173532,high,mid,duration_high__size_mid
test,test,yRgei7gpr-I,yRgei7gpr-I.mp4,/Users/heng/Movies/videos_sampled/yRgei7gpr-I.mp4,v_yRgei7gpr-I_2,does the person in red have black hair,yes,229.552472,29.181331634521484,30598844,high,high,duration_high__size_high
test,test,y_Ak7a3oXRY,y_Ak7a3oXRY.mp4,/Users/heng/Movies/videos_sampled/y_Ak7a3oXRY.mp4,v_y_Ak7a3oXRY_2,does the person in blue pants pile a sandbox outdoors,yes,34.017234,1.8243074417114258,1912925,low,low,duration_low__size_low
test,test,ykov_joUUTk,ykov_joUUTk.mp4,/Users/heng/Movies/videos_sampled/ykov_joUUTk.mp4,v_ykov_joUUTk_2,is the person in the video indoors,yes,204.265941,24.109657287597656,25280808,high,high,duration_high__size_high
test,test,yt0K2HWC0WI,yt0K2HWC0WI.mp4,/Users/heng/Movies/videos_sampled/yt0K2HWC0WI.mp4,v_yt0K2HWC0WI_7,where is the person in the video,grass,166.88,81.3940658569336,85347864,high,high,duration_high__size_high
test,test,yw1IZdbEzck,yw1IZdbEzck.mp4,/Users/heng/Movies/videos_sampled/yw1IZdbEzck.mp4,v_yw1IZdbEzck_10,what color is the glove,black,175.599333,13.666862487792969,14330744,high,mid,duration_high__size_mid
test,test,z5xZrF421HE,z5xZrF421HE.mp4,/Users/heng/Movies/videos_sampled/z5xZrF421HE.mp4,v_z5xZrF421HE_9,what is the gender of the person in white clothes,female,219.080272,11.222371101379395,11767509,high,mid,duration_high__size_mid
test,test,z9l32VOM6wY,z9l32VOM6wY.mp4,/Users/heng/Movies/videos_sampled/z9l32VOM6wY.mp4,v_z9l32VOM6wY_9,what is the gender of the person in black clothes,female,203.313923,29.781291961669922,31227948,high,high,duration_high__size_high
test,test,zQVUXbyCV1o,zQVUXbyCV1o.mp4,/Users/heng/Movies/videos_sampled/zQVUXbyCV1o.mp4,v_zQVUXbyCV1o_2,is no. 10 on land,yes,183.553741,17.331103324890137,18172979,high,mid,duration_high__size_mid
test,test,zhPqZtWuhow,zhPqZtWuhow.mp4,/Users/heng/Movies/videos_sampled/zhPqZtWuhow.mp4,v_zhPqZtWuhow_8,what color are the clothes of the person with black tshirt,black,33.297415,3.9698123931884766,4162650,low,low,duration_low__size_low
test,test,zmmiX3_TJ84,zmmiX3_TJ84.mp4,/Users/heng/Movies/videos_sampled/zmmiX3_TJ84.mp4,v_zmmiX3_TJ84_6,how many people are there in the video,10,210.558549,13.096137046813965,13732295,high,mid,duration_high__size_mid
test,test,zwa44U585FE,zwa44U585FE.mp4,/Users/heng/Movies/videos_sampled/zwa44U585FE.mp4,v_zwa44U585FE_3,is the person wearing yellow shorts playing croquet indoors,no,143.49932,15.76882266998291,16534809,high,mid,duration_high__size_mid
reserve_train,train,-0r0HEwAYiQ,-0r0HEwAYiQ.mp4,/Users/heng/Movies/videos_sampled/-0r0HEwAYiQ.mp4,v_-0r0HEwAYiQ_3,is the person in black pants outdoors,no,43.583855,2.2128686904907227,2320361,low,low,duration_low__size_low
reserve_train,train,-7wfTI8Qv1Q,-7wfTI8Qv1Q.mp4,/Users/heng/Movies/videos_sampled/-7wfTI8Qv1Q.mp4,v_-7wfTI8Qv1Q_4,what is behind the person in yellow clothes,picture wall,8.126984,0.8943614959716797,937806,low,low,duration_low__size_low
reserve_train,train,-GRvxWH4axc,-GRvxWH4axc.mp4,/Users/heng/Movies/videos_sampled/-GRvxWH4axc.mp4,v_-GRvxWH4axc_3,is the person in the video indoors,no,21.966077,2.3114261627197266,2423706,low,low,duration_low__size_low
reserve_train,train,-Lxv663IEaI,-Lxv663IEaI.mp4,/Users/heng/Movies/videos_sampled/-Lxv663IEaI.mp4,v_-Lxv663IEaI_4,what is the left side of the person riding the horse,amusement park,73.839456,41.42942237854004,43441898,mid,high,duration_mid__size_high
reserve_train,train,-UWE4jXuLoo,-UWE4jXuLoo.mp4,/Users/heng/Movies/videos_sampled/-UWE4jXuLoo.mp4,v_-UWE4jXuLoo_8,how many people in black are there in the video,1,180.581587,66.01915645599365,69226103,high,high,duration_high__size_high
reserve_train,train,03JdaRepHkA,03JdaRepHkA.mp4,/Users/heng/Movies/videos_sampled/03JdaRepHkA.mp4,v_03JdaRepHkA_8,what color of the clothes does the person wear in the video,black,123.4563,46.5491361618042,48810307,mid,high,duration_mid__size_high
reserve_train,train,0gw1Qq3WRbU,0gw1Qq3WRbU.mp4,/Users/heng/Movies/videos_sampled/0gw1Qq3WRbU.mp4,v_0gw1Qq3WRbU_10,is the sport of diving dangerous,no,114.799456,13.447413444519043,14100635,mid,mid,duration_mid__size_mid
reserve_train,train,0vQs3ztG7vg,0vQs3ztG7vg.mp4,/Users/heng/Movies/videos_sampled/0vQs3ztG7vg.mp4,v_0vQs3ztG7vg_7,what is the style of trousers for men wearing striped clothes,short,37.918186,2.011969566345215,2109703,low,low,duration_low__size_low
reserve_train,train,1AiQt87brik,1AiQt87brik.mp4,/Users/heng/Movies/videos_sampled/1AiQt87brik.mp4,v_1AiQt87brik_7,how many people are playing in the video,3,75.371973,19.968886375427246,20938895,mid,mid,duration_mid__size_mid
reserve_train,train,1MBVaveQDd8,1MBVaveQDd8.mp4,/Users/heng/Movies/videos_sampled/1MBVaveQDd8.mp4,v_1MBVaveQDd8_7,how many people are sitting on the sofa,2,131.448163,17.509995460510254,18360561,mid,mid,duration_mid__size_mid
reserve_train,train,1PQiq8zajCE,1PQiq8zajCE.mp4,/Users/heng/Movies/videos_sampled/1PQiq8zajCE.mp4,v_1PQiq8zajCE_4,what is in front of the bald man,dart disc,87.12127,17.341537475585938,18183920,mid,mid,duration_mid__size_mid
reserve_train,train,1jjsTfZS5DY,1jjsTfZS5DY.mp4,/Users/heng/Movies/videos_sampled/1jjsTfZS5DY.mp4,v_1jjsTfZS5DY_6,what is the hairstyle of the person at the beginning of the video,long,172.919002,18.837868690490723,19752937,high,mid,duration_high__size_mid
reserve_train,train,224E-VtB4k4,224E-VtB4k4.mp4,/Users/heng/Movies/videos_sampled/224E-VtB4k4.mp4,v_224E-VtB4k4_1,what is the person with glasses doing,play violin,225.48898,93.96743679046631,98531999,high,high,duration_high__size_high
reserve_train,train,2aHetC-N-P4,2aHetC-N-P4.mp4,/Users/heng/Movies/videos_sampled/2aHetC-N-P4.mp4,v_2aHetC-N-P4_8,what is the gender of the person on the weeder,female,180.349388,20.553854942321777,21552279,high,high,duration_high__size_high
reserve_train,train,3K_8CdJS9lE,3K_8CdJS9lE.mp4,/Users/heng/Movies/videos_sampled/3K_8CdJS9lE.mp4,v_3K_8CdJS9lE_4,what is in front of the person in a blue hat,toy,223.468844,8.957547187805176,9392669,high,mid,duration_high__size_mid
reserve_train,train,3OXh6OV2Zrc,3OXh6OV2Zrc.mp4,/Users/heng/Movies/videos_sampled/3OXh6OV2Zrc.mp4,v_3OXh6OV2Zrc_5,what happens before the woman in pink go bungee jumping,warm up,176.727075,20.719520568847656,21725992,high,high,duration_high__size_high
reserve_train,train,45AIj4-_RBw,45AIj4-_RBw.mp4,/Users/heng/Movies/videos_sampled/45AIj4-_RBw.mp4,v_45AIj4-_RBw_5,what happens before playing the piano,chat,196.417596,23.710691452026367,24862462,high,high,duration_high__size_high
reserve_train,train,4W4mrswC2tA,4W4mrswC2tA.mp4,/Users/heng/Movies/videos_sampled/4W4mrswC2tA.mp4,v_4W4mrswC2tA_8,what color is the dress worn by the woman resting at the back,red,16.416508,0.8866243362426758,929693,low,low,duration_low__size_low
reserve_train,train,4eHP5IvDl6o,4eHP5IvDl6o.mp4,/Users/heng/Movies/videos_sampled/4eHP5IvDl6o.mp4,v_4eHP5IvDl6o_1,what is the old man doing,brush,71.262041,16.4982967376709,17299718,mid,mid,duration_mid__size_mid
reserve_train,train,4fQUWOuFjwQ,4fQUWOuFjwQ.mp4,/Users/heng/Movies/videos_sampled/4fQUWOuFjwQ.mp4,v_4fQUWOuFjwQ_9,how many people are holding the microphones,1,122.183401,65.0234489440918,68182028,mid,high,duration_mid__size_high
reserve_train,train,5JVHUcOW0GE,5JVHUcOW0GE.mp4,/Users/heng/Movies/videos_sampled/5JVHUcOW0GE.mp4,v_5JVHUcOW0GE_7,how many sandwiches does the men make in the video,2,129.010068,9.712483406066895,10184277,mid,mid,duration_mid__size_mid
reserve_train,train,5c8HvpeRWrc,5c8HvpeRWrc.mp4,/Users/heng/Movies/videos_sampled/5c8HvpeRWrc.mp4,v_5c8HvpeRWrc_6,why do the girls in the skirt stand on tiptoe,accumulating force,40.7278,1.9769001007080078,2072930,low,low,duration_low__size_low
reserve_train,train,5rVXCKLihyg,5rVXCKLihyg.mp4,/Users/heng/Movies/videos_sampled/5rVXCKLihyg.mp4,v_5rVXCKLihyg_8,what color is the iron of the woman in white,white,91.99746,10.110841751098633,10601986,mid,mid,duration_mid__size_mid
reserve_train,train,5vDPgcyRtOU,5vDPgcyRtOU.mp4,/Users/heng/Movies/videos_sampled/5vDPgcyRtOU.mp4,v_5vDPgcyRtOU_1,what is the person in black clothes doing,wax,111.223583,11.387328147888184,11940479,mid,mid,duration_mid__size_mid
reserve_train,train,5zYETEiYiCQ,5zYETEiYiCQ.mp4,/Users/heng/Movies/videos_sampled/5zYETEiYiCQ.mp4,v_5zYETEiYiCQ_1,what is the sitting man doing,play piano,65.178413,35.66076469421387,37393022,low,high,duration_low__size_high
reserve_train,train,6-beYw2R10s,6-beYw2R10s.mp4,/Users/heng/Movies/videos_sampled/6-beYw2R10s.mp4,v_6-beYw2R10s_1,what is the person in the video doing,bathe,49.017324,4.06456184387207,4262002,low,low,duration_low__size_low
reserve_train,train,7SxEQiFHGm8,7SxEQiFHGm8.mp4,/Users/heng/Movies/videos_sampled/7SxEQiFHGm8.mp4,v_7SxEQiFHGm8_3,do you use a teacup for football,no,185.480998,20.940178871154785,21957369,high,high,duration_high__size_high
reserve_train,train,82cpSdoHdg4,82cpSdoHdg4.mp4,/Users/heng/Movies/videos_sampled/82cpSdoHdg4.mp4,v_82cpSdoHdg4_8,what kind of clothes does the person with a hat wear,long,64.922993,2.6263771057128906,2753956,low,low,duration_low__size_low
reserve_train,train,86iCOCtA4Ww,86iCOCtA4Ww.mp4,/Users/heng/Movies/videos_sampled/86iCOCtA4Ww.mp4,v_86iCOCtA4Ww_7,is the person in black wearing a watch,no,129.010068,4.3793535232543945,4592085,mid,low,duration_mid__size_low
reserve_train,train,8OEts-YLeW0,8OEts-YLeW0.mp4,/Users/heng/Movies/videos_sampled/8OEts-YLeW0.mp4,v_8OEts-YLeW0_5,what happened to the person in the video before he started boxing,bow,57.353288,5.482733726501465,5749063,low,low,duration_low__size_low
reserve_train,train,8e80cJTrJDs,8e80cJTrJDs.mp4,/Users/heng/Movies/videos_sampled/8e80cJTrJDs.mp4,v_8e80cJTrJDs_10,how dangerous is the bicycle race,more dangerous,39.055964,2.1410913467407227,2245097,low,low,duration_low__size_low
reserve_train,train,8s3b1f6OMw0,8s3b1f6OMw0.mp4,/Users/heng/Movies/videos_sampled/8s3b1f6OMw0.mp4,v_8s3b1f6OMw0_4,what is behind the player,audience,32.972336,2.3750953674316406,2490468,low,low,duration_low__size_low
reserve_train,train,95UgspVYJSM,95UgspVYJSM.mp4,/Users/heng/Movies/videos_sampled/95UgspVYJSM.mp4,v_95UgspVYJSM_8,what is the gender of the person with a headband,female,46.556009,11.085014343261719,11623480,low,mid,duration_low__size_mid
reserve_train,train,9RAW6QibWRs,9RAW6QibWRs.mp4,/Users/heng/Movies/videos_sampled/9RAW6QibWRs.mp4,v_9RAW6QibWRs_1,what is the woman doing in the video,wash clothes,47.043628,4.187248229980469,4390648,low,low,duration_low__size_low
reserve_train,train,9aRUmbcYxUM,9aRUmbcYxUM.mp4,/Users/heng/Movies/videos_sampled/9aRUmbcYxUM.mp4,v_9aRUmbcYxUM_5,what happened after the gray person wrenched the black person,win man in blue,150.024127,37.14575386047363,38950146,high,high,duration_high__size_high
reserve_train,train,BSKolF3MMe4,BSKolF3MMe4.mp4,/Users/heng/Movies/videos_sampled/BSKolF3MMe4.mp4,v_BSKolF3MMe4_7,how many people are there in the video,0,178.048,30.15868854522705,31623677,high,high,duration_high__size_high
reserve_train,train,BhAQhPasmhU,BhAQhPasmhU.mp4,/Users/heng/Movies/videos_sampled/BhAQhPasmhU.mp4,v_BhAQhPasmhU_9,is someone running in the video,yes,154.505578,37.48969650268555,39310796,high,high,duration_high__size_high
reserve_train,train,BioBrxuKOsw,BioBrxuKOsw.mp4,/Users/heng/Movies/videos_sampled/BioBrxuKOsw.mp4,v_BioBrxuKOsw_6,which hand does the black wearing audience block the sun,right,68.475646,4.620967864990234,4845436,low,low,duration_low__size_low
reserve_train,train,CBW_uJJpmZY,CBW_uJJpmZY.mp4,/Users/heng/Movies/videos_sampled/CBW_uJJpmZY.mp4,v_CBW_uJJpmZY_1,what are the players doing on the field,long rope,115.960454,9.95490837097168,10438478,mid,mid,duration_mid__size_mid
reserve_train,train,CSsilC4QbB4,CSsilC4QbB4.mp4,/Users/heng/Movies/videos_sampled/CSsilC4QbB4.mp4,v_CSsilC4QbB4_6,what clothes do people wear in video,submersible suit,139.017868,37.5474157333374,39371319,mid,high,duration_mid__size_high
reserve_train,train,Cm8hWFFA16I,Cm8hWFFA16I.mp4,/Users/heng/Movies/videos_sampled/Cm8hWFFA16I.mp4,v_Cm8hWFFA16I_8,what is the weather in the video,sunny,208.863492,14.688724517822266,15402244,high,mid,duration_high__size_mid
reserve_train,train,Czd1PFeumIo,Czd1PFeumIo.mp4,/Users/heng/Movies/videos_sampled/Czd1PFeumIo.mp4,v_Czd1PFeumIo_8,what kind of shoes does the woman in the skirt wear,high heeled shoes,164.141859,38.74766540527344,40629872,high,high,duration_high__size_high
reserve_train,train,Czw85LWCGes,Czw85LWCGes.mp4,/Users/heng/Movies/videos_sampled/Czw85LWCGes.mp4,v_Czw85LWCGes_7,does welding have any harm to the body in the video,yes,56.09941,6.204362869262695,6505746,low,low,duration_low__size_low
reserve_train,train,DeoqC3oVV38,DeoqC3oVV38.mp4,/Users/heng/Movies/videos_sampled/DeoqC3oVV38.mp4,v_DeoqC3oVV38_3,is the person wearing a blue shoe male,no,201.781406,105.66973114013672,110802744,high,high,duration_high__size_high
